Judul,Topik 1,Topik 2,Topik 3
"PENGARUH DIAMETER PIPA KATALISATOR, JENIS BUSI,DAN KONSENTRASI ETANOL YANG DITAMBAH PADA BENSIN PREMIUM PADA PRODUK PENGHEMATAN BAHAN BAKAR HCS(HIDROCARBON CRACK SYTEM) TERHADAP DAYA SEPEDA MOTOR",0.99659310816216,0.001701763820147242,0.001705128017692775
"PENGARUH PANJANG PIPA KATALISATOR DAN KOMPOSISI PENAMBAHAN ETANOL-BENSIN PREMIUM  PADA PrototypePENGHEMAT BAHAN BAKAR HCS (Hydrocarbon Crack System)   TERHADAP KONSUMSI BAHAN BAKAR SPESIFIK 
PADA MOT",0.43416323263228085,0.5641036661976531,0.0017331011700661009
ANALISIS FAKTOR KESIAPAN PENGGUNAAN INFORMATION AND COMMUNICATION TECHNOLOGY (ICT) SEBAGAI MEDIA PEMASARAN UKM BATIK TANJUNG BUMI,0.0033608677852576276,0.9932806068021848,0.0033585254125574828
"PENGARUH GREEN MARKETING MIX, SATISFACTION TERHADAP ATTITUDE SERTA PENGARUH GREEN MARKETING MIX, SATISFACTION,ATTITUDE TERHADAP PRODUCT PURCHASE INTENTION
(Studi Kasus: Jamu Jokotole Madura)",0.0016613945983261155,0.9966891028332057,0.0016495025684682028
"PERANCANGAN EKSPERIMEN
PROTOTIPE SOLAR THERMOELECTRIC GENERATOR",0.9970890600977623,0.0014514320256751897,0.0014595078765625871
"STRATEGI PEMASARAN PERUSAHAAN JAMU
(STUDI KASUS : JAMU JOKOTOLE DI KABUPATEN
BANGKALAN)",0.995672918645838,0.0021741813319960304,0.0021529000221659138
"PENGARUH FAKTOR JENIS PENGASAHAN, JUMLAH MATA PISAU DAN SUDUT GEOMETRI TERHADAP KESERAGAMAN KETEBALAN POTONGAN KERUPUK PULI",0.9968399309751746,0.0015788804685222208,0.0015811885563031544
PEMETAAN JAMU NY BADRIJAH BANGKALAN TERHADAP PESAING PESAINGNYA MENGGUNAKAN PENDEKATAN GREEN MARKETING MIX,0.9947091296550558,0.0026596561642771967,0.0026312141806670675
"PENERAPAN METODE MATERIAL REQUIREMENT PLANING (MRP) DALAM PERSEDIAAN BAHAN BAKU PRODUKSI SANDAL
(STUDI KASUS UKM. ANNAS, BANGKALAN)",0.996540281558024,0.0017266278949965806,0.001733090546979405
PENGEMBANGAN KOMODITAS PRODUK GULA BATOK TEBU DENGAN PENDEKATAN QUALITY FUNCTION DEPLOYMENT,0.9960981306329836,0.0019543725585281454,0.0019474968084883463
"ANALISIS PENGARUH SHIFT KERJA TERHADAP
BEBAN KERJA MENTAL DAN KUALITAS TIDUR OPERATOR CALL CENTER MENGGUNAKAN NASA TLX DAN SLEEP QUALITY INDEX",0.0020875412534938115,0.002083426307594828,0.9958290324389113
PENGEMBANGAN INSTRUMENTASI MOTION CAPTURE. PENGUKURAN GERAKAN 2 DIMENSI DALAM BIDANG VERTICAL ANGGOTA GERAK LENGAN MENGGUNAKAN ACCELEROMETER ,0.9928416489135027,0.0035838926184318096,0.0035744584680654635
"PENGARUH MULTI MONITOR COMPUTER DISPLAYS SETUP HORIZONTAL TERHADAP WAKTU PENYELESAIAN, KETEPATAN DAN KONSUMSI ENERGI LISTRIK (Studi Kasus Mahasiswa Teknik Industri Universitas Trunojoyo Madura)",0.001991226363701875,0.9959982032394361,0.0020105703968620096
"PENGARUH MULTI MONITOR COMPUTER DISPLAYS SETUP VERTICAL TERHADAP WAKTU PENYELESAIAN, KETEPATAN PENGERJAAN DAN KONSUMSI ENERGI (Studi Kasus : Mahasiswa Teknik Industri Universitas Trunojoyo Madura)",0.001648131011203054,0.8870867057506854,0.11126516323811157
"PENGEMBANGAN INSTRUMENTASI MOTION CAPTURE.
PENGUKURAN GERAK 2 DIMENSI DALAM BIDANG VERTIKAL ANGGOTA GERAK LENGAN MENGGUNAKAN GYROSCOPE",0.22295850857732522,0.0019445222904847742,0.77509696913219
PENGEMBANGAN INSTRUMENTASI MOTION CAPTURE PENGUKRAN GERAK 2 DIMENSI DALAM BIDANG HORIZONTAL ANGGOTA GERAK LENGAN MENGGUNAKAN SENSOR MAGNETOMETER HMC5883L,0.7264357659227145,0.0019715266365283824,0.27159270744075714
KAJIAN FAKTOR-FAKTOR YANG MEMPENGARUHI KEPUASAN MAHASISWA TERHADAP PELAYANAN BIRO ADMINISTRASI AKADEMIK DAN KEMAHASISWAAN UNIVERSITAS TRUNOJOYO MADURA,0.0018376570343519184,0.001862483591283687,0.9962998593743644
"Penentuan Kebijakan Perawatan Optimal Pada Mesin Steam Turbine 105-JT Dengan Pendekatan Reliability Centered Maintenance (RCM) 
(Studi Kasus: PT. Petrokimia Gresik)",0.9975407333915074,0.0012348312391815314,0.0012244353693110113
Percobaan Ekonomi Sistem Pembiayaan Bank Konvensional dan Bank Syariah dengan Mempertimbangkan Resiko Usaha Bagi Nasabah,0.002008328662665608,0.002017370641477602,0.9959743006958568
"Faktor-Faktor Yang Membangun Kepercayaan Konsumen Dalam Belanja Online Pada Situs Lazada.Co.Id
",0.002246471382651707,0.2780068691072225,0.7197466595101258
Analisis Kualitas Pelayanan Jasa Di Indomaret Jl. Kh Zainal Alim 6 Bangkalan dan Jl. Kh Holil 62-64 Bangkalan Menggunakan Metode Service Quality (SERVQUAL) Dan Importance Performance Analysis (IPA),0.0019746146154026546,0.002001735164176451,0.9960236502204208
"Analisa Pengaruh Aktivitas Fisik Terhadap Kemampuan Fisik dan Kemampuan Kognitif Mahasiswa Perokok dan Bukan Perokok 
(Studi Kasus: Prodi Teknik Industri, Universitas Trunojoyo Madura)",0.0014801783996060266,0.0014893885718974158,0.9970304330284965
"FAKTOR-FAKTOR YANG DAPAT MEMPENGARUHI
KEPUTUSAN KONSUMEN TERHADAP PEMBELIAN DAN
PENGGUNAAN PRODUK KOSMETIK ORIFLAME PURE COLOUR
PRESSED POWDER",0.9973100017734718,0.001346803627276021,0.0013431945992521375
"ANALISIS PENGARUH PEMBERIAN TEMPO, WAKTU TREATMENT, DAN VOLUME MUROTTAL TERHADAP KONSENTRASI BELAJAR SISWA
(STUDI KASUS : SISWA SMP CAHAYA SURABAYA)",0.7385032734549211,0.001803281113687299,0.25969344543139156
"Pengaruh Kecepatan Putar Spindle, Kedalaman Pemotongan serta Sudut Geometri Pahat terhadap Kepresisian Dimensi Produk Engsel Pintu dengan menggunakan Mesin Bubut",0.9929915588735019,0.003487878173898381,0.003520562952599788
Analisis penyesuaian penggunaan dimensi display monitor dengan perancangan eksperimen,0.003263409259285656,0.9934756472308724,0.0032609435098419084
Rancang Bangun Penjernih Limbah Cair Industri Batik Berbasis Filter Karbon (Arang Bambu),0.5883158910561446,0.40903712925933894,0.002646979684516422
PERBAIKAN TATA LETAK LAYOUT HYPERMART BANGKALAN DENGAN PENDEKATAN MARKET BASKET ANALYSIS,0.9951225916555964,0.0024444558033641177,0.0024329525410395226
Faktor-Faktor Yang Mempengaruhi Tingkat Kepuasan Mahasiswa Terhadap Pelayanan Program Studi Teknik Industri Universitas Trunojoyo Madura,0.0019489586214030284,0.001960724574043512,0.9960903168045535
"ANALISIS PERENCANAAN PERSEDIAAN BAHAN BAKU REBANA
(Studi Kasus: Pengerajin Rebana H.Abdoel Malik Kec. Bungah-Gresik)",0.7122060800272224,0.28631891962152395,0.0014750003512535512
"Efektifitas pemakaian alat pelindung diri (APD) dan pengawasan pekerja untuk meningkatkan perilaku kerja kesehatan dan keselamatan kerja (K3)
(Studi Kasus : Sentra Batik UD.Vatur Jaya Tanjung Bumi, Ba",0.001551040734772111,0.9968819467817519,0.0015670124834758902
Pengukuran Kinerja Supply Chain dengan Pendekatan Model Supply Chain Operations Reference (SCOR) pada Perusahaan Karung,0.0016455401362462495,0.9967182942800552,0.0016361655836985318
PENGARUH KUALITAS UNTUK MENGETAHUI KEPUASAN NASABAH PADA PELAYANAN BANK BTN CABANG BANGKALAN,0.003134327989043559,0.9937063306208103,0.003159341390146011
PENERAPAN INTERVENSI PENAMBAHAN LAMPU RUANGAN DAN 5R UNTUK MENINGKATKAN KINERJA PRILAKU AMAN DI SENTRA BATIK UD. VATUR JAYA TANJUNG BUMI BANGKALAN,0.0021793082615005573,0.9008969006657347,0.09692379107276486
PERENCANAAN PERSEDIAAN SPARE PART DENGAN PENDEKATAN METODE CONTINOUS REVIEW SYSTEM (Q) (Studi Kasus PT. Meiji Indonesia),0.9936018742847462,0.0032034339484825897,0.003194691766771093
DETEKSI KEBOCORAN PIPA POMPA AIR BERDASARKAN SINYAL SUARA DENGAN PENDEKATAN K-NN (NEARESTNEIGHBOR),0.9948597667274643,0.0025798977302829685,0.002560335542252708
Perancangan Prototipe Friction Drive Menggunakan Pendekatan Value Engineering,0.9940469989458657,0.002980085139403592,0.0029729159147309225
Optimasi Parameter Proses Permesinan CNC Turning Terhadap Penyimpangan Kesilindrisan Dan Konsumsi Energi Menggunakan Metode Taguchi,0.0016477348049152205,0.0016461670801235335,0.9967060981149612
DETEKSI KEBOCORAN PIPA POMPA AIR BERDASARKAN SINYAL SUARA DENGAN METODE KLASIFIKASI BERBASIS ARTIFICIAL NEURAL NETWORK,0.9975526418483388,0.0012266742841458018,0.0012206838675154737
PENGARUH KOMPOS DAN PROBIOTIK PADA PERTUMBUHAN IKAN BANDENG,0.996851410633916,0.0015765892311429663,0.0015720001349409701
PEMILIHAN FAKTOR OPTIMAL PARAMETERKONSUMSI ENERGI DAN MATERIAL REMOVAL RATE PROSES MILLING PADA MATERIAL ST 41-3,0.003063059016021183,0.0030217393374411985,0.9939152016465377
PENERAPAN METODE SIX SIGMA UNTUK PERBAIKAN KUALITAS ,0.22884555212218913,0.001764515813208147,0.7693899320646027
Penerapan Konsep Lean Manufacturing Dengan Value Stream Mapping Untuk Mengidentifikasi Waste Pada Produksi Karung,0.9975097437781629,0.0012440523883015283,0.0012462038335355739
Analisa Kelayakan Pemanfaatan Tenaga Surya Dan Angin Untuk Pembangkit Listrik Di Kepulauan Gili Labak Madura,0.9892107885445205,0.005365656020277764,0.005423555435201878
Perancangan Prototipe Lampu Senter Tenaga Panas Tubuh Manusia Dengan Pendekatan Pahl & Beitz â AHP,0.0035723869442363153,0.0035535031591641198,0.9928741098965996
PERENCANAAN PENJADWALAN PRODUKSI KARUNG GUNA MEMINIMASI TOTAL WEIGHTED TARDINESS DENGAN MENGGUNAKAN ALGORITMA GENETIKA,0.0015943081475744928,0.0015869412328172539,0.9968187506196082
"ANALISIS WAKTU KERJA EFEKTIF PADA PETUGAS CLEANING SERVICE UNTUK MENENTUKAN JUMLAH TENAGA KERJA
(Studi Kasus : Gedung Perkuliahan Universitas Trunojoyo Madura)
",0.0019146852886088902,0.0019117940907170273,0.996173520620674
ANALISIS PENGARUH TRANSFER KNOWLEDGE DALAM IMPLEMENTASI SAP (System Application And Product) SEBAGAI SOFTWARE ERP (Enterprise Resource Planning) PADA PT SEMEN INDONESIA,0.0014976715141573464,0.9970001230100047,0.0015022054758380152
Studi Daya Saing Usaha Kecil Menengah (UKM) Produk Konveksi Dengan Metode Analytic Network Process (ANP) di Desa Tri Tunggal Kabupaten Lamongan,0.07742877165509311,0.0018854597718944584,0.9206857685730124
ANALISA PENGARUH PEMBERIAN JAMU HERBAL CAIR (PREBIOTIK) PADA PERTAMBAHAN TINGGI TANAMAN DAN BERAT HEWAN DENGAN PERCOBAAN RANCANGAN ACAK LENGKAP (RAL),0.9956187721377292,0.002195457980259644,0.0021857698820111197
Evaluasi Intervensi Ergonomi terhadap Peningkatan Percent Safe Score di UD. Vatur Jaya Tanjung Bumi Madura,0.0015035988291372368,0.9969917245136473,0.001504676657215581
"Pengaruh Kualitas, Harga, dan Citra Merek Produk Terhadap Keputusan Pembelian (Studi Kasus : UKM Sandal Darmo, Bangkalan)",0.49694939778953484,0.5015726327872331,0.0014779694232320948
ANALISIS PENGARUH HARGA DAN PELAYANAN TERHADAP KEPUASAN KONSUMEN (Studi Kasus: Bikru Zam-zam Swalayan),0.0031016292422427942,0.993780074328739,0.003118296429018124
Pengaruh Penambahan Kulit Kerang Hijau sebagai Agregat terhadap Kuat Tekan Paving Block,0.001685591767231061,0.43834625519834836,0.5599681530344206
ANALISIS PENGENDALIAN KUALITAS DALAM MENGURANGI ANGKA KECACATAN PADA PERUSAHAAN ROKOK DENGAN METODE SPC (STAISTICAL PROCESS CONTROL),0.18398446917536992,0.6491519254906525,0.16686360533397773
ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI KEPUTUSAN PEMBELIAN IPHONE PADA MASYARAKAT DI SURABAYA,0.0023943408446131325,0.22076447381323017,0.7768411853421567
"PENGUKURAN KINERJA PERUSAHAAN DENGAN METODE STRATEGIC MANAGEMENT ANALYSIS AND REPORTING TECHNIQUES (SMART) SYSTEM
(Studi Kasus: UKM Keripik Singkong Di Kecamatan Manding Sumenep)",0.002197411224681138,0.9956066526642358,0.0021959361110830363
DETEKSI KEBOCORAN PADA PIPA POMPA AIR MENGGUNAKAN MICROPHONE DENGAN PENDEKATAN DECISION TREE,0.9964586090589808,0.0017676353307541442,0.0017737556102651322
Pengukuran dan Analisa Kualitas Layanan Perpustakaan Universitas Negeri di Bangkalan dan Surabaya dengan Menggunakan Metode LibQUAL,0.002620297116739421,0.0026391909860729737,0.9947405118971877
ANALISIS PERSAINGAN KLASTER INDUSTRI KREATIF BATIK TULIS BANGKALAN DENGAN PAMEKASAN,0.0016962572151095394,0.9966175668701444,0.0016861759147460487
"PENGUKURAN KINERJA PERUSAHAAN DENGAN PENDEKATAN BALANCED SCORECARD  
( Studi kasus di CV.SAVIX Surabaya )
",0.0012546629736372398,0.9974923301444858,0.0012530068818770782
Pemilihan Level Faktor Optimal Parameter Konsumsi Energi Dan Kebulatan Proses CNC Turning Spesimen Brass C3604,0.001961431302024358,0.001958946856562935,0.9960796218414127
Deteksi Kebocoran Pipa Hisap Pompa Air Berdasarkan Sinyal Suara Dengan Pendekatan Support Vector Machine,0.9960677979127314,0.0019697052324954274,0.001962496854773184
"PERBAIKAN FASILITAS KERJA MENGGUNAKAN PENDEKATAN ERGONOMI GUNA MENGURANGI MUSCULOSKELETAL DISORDERS (STUDI KASUS PADA BAGIAN SOL UKM SINIKO SURABAYA)
",0.0017909741500432021,0.0017941699058212877,0.9964148559441355
USULAN PEMBINAAN DAN PENGEMBANGAN IKM DI BANGKALAN MENGGUNAKAN METODE CLUSTERING,0.0020530427591591615,0.2598517081392771,0.7380952491015638
PERANCANGAN DAN PENGEMBANGAN PROTOTYPE PENGERING KERUPUK TENAGA SURYA DENGAN METODE NIGEL CROSS,0.3561766750166968,0.0020206142171073542,0.6418027107661959
PENENTUAN PRIORITAS DAN KEBIJAKAN PENGEMBANGAN KAWASAN WISATA PANTAI DI KABUPATEN BANGKALAN DENGAN METODE ANALITYCAL HIERARCHY PROCESS (AHP) DAN ANALISIS SWOT,0.9962101321934245,0.0018936460053982935,0.0018962218011772658
"PERENCANAAN KEBUTUHAN MATERIAL PADA PEMBUATAN SENAPAN ANGIN SHARP INNOVA DAN SHARP ACE (Studi Kasus: UD.Oscar Gun Pare â Kediri Jawa Timur)
",0.3421103679248356,0.0018738613004020818,0.6560157707747623
Usulan Penerapan 5S Dan Safety Untuk Perbaikan Proses Produksi Pada Pembuatan Mesin Perontok Padi,0.0020686707605434528,0.0020649825443909615,0.9958663466950657
OPTIMASI PARAMETER PROSES PENGELASAN TERHADAP KEKUATAN TARIK PENGELASAN PADA MESIN AUTOMATED WELDING DENGAN METODE TAGUCHI,0.001816703072022607,0.001818397785117789,0.9963648991428595
PEMILIHAN SUPPLIER BAHAN BAKU DENGAN MENTODE ANALYTICHAL HIREARCHY PROCESS (ahp DAN tECHNIQUE FOR ORDER PREFERENCE BY SIMILARITY TO IDEAL SOLUTION (TOPSIS),0.0020372740822262015,0.002037827953622836,0.995924897964151
STUDI POLA PERPINDAHAN MEREK DAN PANGSA PASAR PRODUK ALAT MUSIK REBANA,0.001274150477881498,0.9974548441483893,0.0012710053737292385
Penentuan Lokasi Distribution Center pada Supply Chain Industri Batik Pamekasan Madura (Studi Kasus : IKM Batik dan Retail),0.9951228681568002,0.0024417576517686327,0.00243537419143107
STUDI PEMASARAN MEDIA SOSIAL PELAKU BISNIS PADA EKUITAS PELANGGAN,0.0013239347088190546,0.5157865302770132,0.48288953501416776
"Analisis Faktor yang Dipentingkan Nasabah Dalam Pemilihan Produk Simpanan Tabungan Batara Bank BTN Kamal, Bangkalan",0.9954627773082663,0.002276083073729702,0.00226113961800416
USULAN PERBAIKAN PELAYANAN PADA RESTORAN ABC DENGAN PENDEKATAN SIMULASI,0.003410488254771648,0.9932150824505954,0.0033744292946329413
"PERBAIKAN METODE DAN TATA LETAK FASILITAS KERJA PADA STASIUN KERJA PRODUK ENGSEL PINTU
DI PT. MDR",0.002509603468749615,0.002498365734721503,0.9949920307965289
PENINGKATAN KINERJA UKM SONGKOK DAERAH GRESIK DENGAN PENDEKATAN THE HOUSE MODEL,0.0019334427741263202,0.17165540483823305,0.8264111523876406
"OPTIMASI DISTRIBUSI RANTAI PASOK BATIK BANGKALAN
MENGGUNAKAN METODE ALGORITMA GENETIKA
(Studi Kasus: Ikm dan Retail Batik Kabupaten Bangkalan) 
",0.9965840466479999,0.001716162403526797,0.001699790948473271
"PEMODELAN SUPPLY CHAIN NETWORK PADA BATIK MADURA
(Studi Kasus UKM Batik Kabupaten Pamekasan) ",0.9961957378642554,0.0019050444802403167,0.001899217655504311
PENGUKURAN DAN MITIGASI RISIKO PADA RANTAI PASOK READY MIXED CONCRETE,0.8651366281738154,0.0017211603918709161,0.13314221143431373
Prediksi Harga Saham Pada Bursa Efek Indonesia Menggunakan Jaringan Syaraf Tiruan,0.9971344087441639,0.0014369464263451195,0.0014286448294910156
"USULAN JADWAL PERAWATAN OPTIMAL PADA MESIN CHROME DENGAN METODE RELIABILITY CENTERED MAINTENANCE (RCM)
(Studi Kasus PT. Hungsheng Kreasindo Gravure Indonesia)",0.9960816284952222,0.001967492052947101,0.001950879451830669
EVALUASI RESIKO POSTUR KERJA DAN PERANCANGAN FASILITAS MENGGUNAKAN PENDEKATAN RAPID ENTIRE BODY ASSESSMENT (REBA),0.0014360620739120498,0.0014489890145744679,0.9971149489115134
PENYELESAIAN VEHICLE ROUTING PROBLEM SUPPLY CHAIN NETWORK IKM BATIK KAB.BANGKALAN,0.4918873724805436,0.5061288749230508,0.0019837525964055236
"Pendekatan MRP II Dalam Menganalisa Kebutuhan Jam Kerja Mesin Dan Kebutuhan Bahan Baku Pada Pembuatan Pakan Ternak. (Studi Kasus PT. Charoen Pokphand Indonesia, Tbk)",0.7614512758315346,0.0020109208107352834,0.2365378033577302
"EVALUASI KEMAMPUAN PROSES STAINLESS STEEL GRADE J4 FINISH 2B MENGGUNAKAN PENDEKATAN SIX SIGMA
(Studi Kasus: PT. Jindal Stainless Indonesia)",0.23077405162660877,0.7678102510620826,0.0014156973113087369
"PENGARUH  VARIASI BAHAN PENDINGIN DINDING KONDENSASI, SUDUT SOLAR CONCENTRATOR DAN BAHAN PLAT KOLEKTOR PANAS SURYA TERHADAP PRODUKSI AIR TAWAR YANG DIHASILKAN SOLAR DESTILATOR",0.9961605412291038,0.0019123623711568298,0.0019270963997392403
FAKTOR-FAKTOR YANG MEMPENGARUHI KEPUTUSAN MAHASISWA MEMILIH TEKNIK INDUSTRI SEBAGAI PROGRAM STUDI (Studi Kasus: âMahasiswa Sarjana Satu Sastra (S1) Prodi Teknik Industri Universitas Trunojoyo Maduraâ),0.002331705105328143,0.002344248908151632,0.9953240459865202
"PENGARUH HARGA, KUALITAS, PRODUK, CARA PENJUALAN, BENTUK PRODUK, DAN DISTRIBUSI TERHADAP KEPUTUSAN PEMBELIAN PRODUK ES BALOK (Studi kasus: pabrik es Dumpi Agung)",0.0018958769551328377,0.001893237660408319,0.9962108853844589
"Penerapan Design Of Experiment (DOE) Dengan Pendekatan Rangkaian Acak Lengkap (RAL)
Studi Kasus : JAMUR
",0.8943783505788353,0.10368143431374004,0.001940215107424741
"PENGARUH KOMPOSISI RACIKAN, LAMA PENYANGRAIAN, DAN SUHU PENYANGRAIAN
TERHADAP PENERIMAAN KONSUMEN PADA KOPI HERBAL NON KAFEIN BIJI 
LAMTORO DAN BIJI JAGUNG MADURA",0.0013913927068683362,0.9972234806986988,0.0013851265944327632
"PERANCANGAN TATA LETAK LAYOUT MENGGUNAKAN METODE 
MARKET BASKET ANALYSIS (MBA) DI SWALAYAN GOLDEN
PAMEKASAN ",0.9954010708840102,0.0023039699914475863,0.002294959124542332
"PENERAPAN METODE ECONOMIC PRODUCTION QUANTITY (EPQ) PADA PERSEDIAAN BAHAN BAKU CELANA BAHAN PRIA
(Studi Kasus : PT. Surya Selaras Sejati)",0.9967770808500119,0.0016053791131684888,0.0016175400368195043
PENERAPAN PERANCANGAN EKSPERIMEN PADA PEMBUATAN TEMPE JAGUNG,0.9073049068985195,0.08957988746052442,0.0031152056409562046
"OPTIMASI KOMPOSISI RANSUM ALTERNATIF PAKAN SAPI DENGAN LINEAR PROGRAMMING UNTUK MEMINIMUMKAN BIAYA BAHAN BAKU
(STUDI KASUS PETERNAK SAPI PAMEKASAN)
",0.002003721122014593,0.0019920955780823924,0.9960041832999029
PERENCANAAN DAN PENJADWALAN PROYEK PEMBANGUNAN RUANG KULIAH BERSAMA (RKB) MENGGUNAKAN METODE PERT/CPM. (Studi Kasus : PT. Duta Rama),0.18746376004043216,0.8110404296968134,0.0014958102627543905
"PENGARUH KUALITAS PELAYANAN, KEPERCAYAAN DAN KOMITIMEN TERHADAP KEPUASAN DAN LOYALITAS PELANGGAN PADA PRODUK BATIK TULIS DI BANGKALAN",0.001526836617676248,0.9969311108191455,0.0015420525631781258
"STRATEGI PENGEMBANGAN USAHA MAKANAN RINGAN
PADA SEA SNACK DI GRESIK 
(Studi Kasus UD.7 Saudara) ",0.0014226581403580104,0.9971568552030765,0.0014204866565654167
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI PENGADAAAN BARANG UNTUK
PELAKU USAHA MIKRO (STUDI KASUS: U.D MURAH JAYA)",0.0016264012750105967,0.9967553562380561,0.0016182424869333226
Analisis Segmentasi Konsumen Kopi Herbal Made' Coffee Menggunakan Analysis Cluster,0.0014767578795025196,0.0014711205587935418,0.9970521215617039
ANALISIS SEGMENTASI PASAR USAHA KULINER PENYETAN NUSANTARA GRESIK,0.0018988491349546158,0.28021213170538106,0.7178890191596643
PENERAPAN METODE QFD (QUALITY FUNCTION DEPLOYMENT) PADA PENGEMBANGAN PRODUK TAS WANITA BERBAHAN KULIT DI IKM INTAKO,0.001597625525187315,0.6544321041742058,0.34397027030060684
"PERANCANGAN PENYANGRAI ""MADE COFFEE"" DENGAN PENDEKATAN REVERS ENGINEERING",0.9959213096390684,0.002042367644810531,0.002036322716121114
Analisis Tingkat Kesuksesan dan Variabel-Variabel yang Mempengaruhi Manfaat Sistem Informasi Akademik Universitas Trunojoyo Madura,0.0017884279562030492,0.996413648900195,0.001797923143601947
 PERANCANGAN STRATEGI MANAJEMEN RISIKO PADA DIVISI ALAT BERAT UNTUK MENJAGA KEBERLANGSUNGAN BISNIS PERUSAHAAN (Studi Kasus : PT. Karya Internusa),0.0012761668991870844,0.997458419318253,0.0012654137825598545
"PENENTUAN HARGA PRODUK AIR MINUM DALAM KEMASAN âADEMâ DENGAN MENGGUNAKAN METODE NONLINEAR PROGRAMMING 
(Studi Kasus: Fakultas Pertanian, Universitas Trunojoyo Madura)
",0.35031824440759374,0.6464161854432977,0.003265570149108649
EVALUASI ERGONOMI PADA OPERATOR COMBINED TERMINAL TRAILER (CTT) DI PT. TERMINAL TELUK LAMONG SURABAYA,0.841777109394659,0.002167837140531093,0.15605505346480988
PERANCANGAN SISTEM OTOMASI UNTUK MENGUKUR ANTROPOMETRI PADA BAGIAN TORSO TUBUH MANUSIA MENGGUNAKAN ARDUINO DUE DAN SHARP DISTANCE SENSOR,0.9978969899824063,0.0010476061140901754,0.0010554039035036084
Rancang Bangun dan Pengujian Spirometer Untuk Mengukur Kapasitas Vital Paru-Paru Manusia Menggunakan Sensor Tekanan Gas MPX5010DP ,0.002085305898952735,0.00208680028726313,0.9958278938137841
PERANCANGAN ALAT UKUR JARAK PADA TUBUH BAGIAN ATAS DAN BAWAH DENGAN BANTUAN KONTROL ARDUINO DUE DAN SHARP DISTANCE SENSOR,0.001223935798267433,0.9975474036313267,0.0012286605704058963
ANALISIS PENYEBAB KECACATAN PADA PRODUK LEAF SPRING TIPE XXX DENGAN MENGGUNAKAN METODE FUZZY FMEA (FAILURE MODE AND EFFECT ANALYSIS) DI PT. XYZ,0.001477938417707562,0.6622959988358936,0.3362260627463988
Pengembangan Instrumen ESMOCA untuk Pengukuran Sudut 3 Dimensi Alat Gerak Tubuh Bagian Atas untuk Perhitungan Biomekanika Kerja,0.001816944841977497,0.996358651667549,0.0018244034904735882
Analisis Usabilitas pada Mobile Banking (Studi kasus : Bank XXX),0.9960321273925099,0.001996544958562501,0.001971327648927471
Faktor- faktor yang mempengaruhi kelayakan pemberian kredit Pemilikan Rumah (KPR),0.001995114805546306,0.996008705701117,0.001996179493336765
"RANCANG BANGUN MESIN INJEKSI RECYCLE PLASTIK HDPE DAN PENGARUH KARAKTERISASI TEMPERATURE PEMANASAN, WAKTU PEMANASAN TERHADAP KECEPATAN INJEKSI",0.9945090573583824,0.0027424000097917437,0.0027485426318260477
Meningkatkan Kualitas Fisik Nata De Soya dengan Metode Rancangan Faktorial 3^3 (Studi Kasus : IKM Tahu Kediri),0.0018797582565435408,0.9962367131998251,0.0018835285436313606
Penerapan Rekayasa Nilai Pada Pembangunan Gedung SDN Sambongrejo 1 Bojonegoro (Studi Kasus: Cv.Jasa Karya Engineering),0.995351710015347,0.002319521710526624,0.0023287682741264313
"ANALISIS PENGELOLAAN PRODUKSI BATIK DENGAN MENGGUNAKAN METODE VALUE STREAM MAPPING DAN SIMULASI ARENA (STUDI KASUS : UKM BATIK PANCAWARNA, PAMEKASAN)",0.9965156053749066,0.0017451555911703071,0.001739239033923179
"PENGEMBANGAN INSTRUMEN ESMOCA UNTUK PENGUKURAN SUDUT 3 DIMENSI ALAT GERAK TUBUH BAGIAN ATAS UNTUK ASSESSMENT SUDUT RULA

",0.7601470939110099,0.23827865144629473,0.001574254642695531
OPTIMASI MULTIRESPON PADA PROSES BUBUT BESI ST42 DENGAN MENGGUNAKAN METODE TAGUCHI DAN RESPONSE SURFACE METHODOLOGY (RSM),0.0017100745053275942,0.0017103609739199102,0.9965795645207525
"APLIKASI METODE ANP, GOAL PROGRAMMING DAN TOPSIS UNTUK PEMILIHAN STRATEGI PEMASARAN PADA PRODUK BATIK PAMEKASAN",0.9964896118550912,0.0017600317274774557,0.0017503564174313404
PENENTUAN BOBOT NILAI CALON MAHASISWA BARU JALUR SNMPTN DENGAN MENGGUNAKAN ALGORITMA GENETIKA,0.9954254758533743,0.002283015164725493,0.002291508981900356
ANALISA EKONOMI RANCANG BANGUN PROTOTIPE REAKTOR KITOSAN,0.0024951289288385934,0.9950271816181719,0.0024776894529895447
PREDIKSI IPK UNTUK CALON MAHASISWA BARU JALUR SNMPTN MENGGUNAKAN JARINGAN SYARAF TIRUAN,0.9961438469675729,0.001927728778895005,0.0019284242535321308
Analisis Kelayakan Usaha Ternak Ayam Potong di Desa Dasok Kecamatan Pademawu Kabupaten Pamekasan,0.9955267850734146,0.002242077909477698,0.0022311370171076788
